0x01109198,_log
0xfc3fd361,CalcLowBatteryOffsetValue_FW
0xfc4b3f53,CalcSqrt
0xfc4b3f7b,CalcSqrt_FW
0xfc4aadc9,CalculateBatSenseOffset_FW
0xfc400765,CalculateInterpolationByLS_FW
0xfc4b3e9b,CalculateLog2ToApex_FW
0xfc4b3e81,CalculatePeakFromLeastSquareResult_FW
0xfc4006f9,CalculatePeakPosByLS_FW
0xfc4b3ea7,CalculatePow2FromApex_FW
0xfc3829db,CalculateProtractorATanData_FW
0xfc14a65f,CalculateTestRecYUVData_FW
0xfc3fc029,CancelAdj_AEMode_FW
0xfc4b4931,CancelAdjCdsMode_FW
0xfc3ff82b,CancelBPFilterForBP_FW
0xfc4b438b,CancelExStrobeMode_FW
0xfc39d205,CancelFocusLensMaxSpeedLimit_FW
0xfc3fbb39,CancelImageDrive_FW
0xfc1906e1,CancelImager_FW
0xfc40152f,CancelLoopGainCalc_FW
0xfc4b51d5,CancelVcmOpenDriveMode_FW
0xfc1da929,Capture.Create_FW
0xfc3fbbc3,CaptureWithParam_FW
0xfc084f7b,CecRegDump_FW
0xfc092af7,CecRxViewParameter_FW
0xfc081591,CecViewParameter_FW
0xfc45c599,ChangeAdjImgDrvMode_FW
0xfc45c5b9,ChangeAEIntegDrvTypeToAdjImgDriveType_FW
0xfc1907ab,ChangeAutoSlowShutterEnable_FW
0xfc020eaf,ChangeDefectRecParam_FW
0xfc3fd111,ChangeDistortionSetForLiveImage_FW
0xfc3fd129,ChangeElectronicRollISSetting_FW
0xfc4012b7,ChangeFilterMode_FW
0xfc39d2fd,ChangeFocusDistanceToPosition_FW
0xfc3fbbeb,ChangeImageDrive_FW
0xfc190727,ChangeImagerToAlternateDraft_FW
0xfc190707,ChangeImagerToCombiParallel_FW
0xfc190723,ChangeImagerToDigiconMode_FW
0xfc19075f,ChangeImagerToElectraGlide_FW
0xfc190787,ChangeImagerToElectraGlideNepal_FW
0xfc190783,ChangeImagerToEsperRocketH_FW
0xfc190753,ChangeImagerToFalconJump_FW
0xfc190743,ChangeImagerToFantaJungle_FW
0xfc19070f,ChangeImagerToFocusJet_FW
0xfc19073b,ChangeImagerToHarleyDavidson_FW
0xfc190773,ChangeImagerToHarleyDavidsonNepal_FW
0xfc19076b,ChangeImagerToHarleySunshine_FW
0xfc19078b,ChangeImagerToHarleySunshineNepal_FW
0xfc19075b,ChangeImagerToHealthyVegetable_FW
0xfc19071b,ChangeImagerToHoneyFlash_FW
0xfc190747,ChangeImagerToHoneyFlashDark_FW
0xfc19077f,ChangeImagerToLasVegasMagic_FW
0xfc19074f,ChangeImagerToLCWideDraft_FW
0xfc19073f,ChangeImagerToMachDashV_FW
0xfc190713,ChangeImagerToMangoPudding_FW
0xfc19071f,ChangeImagerToMillefeAdjust_FW
0xfc190733,ChangeImagerToMontblancMillefe_FW
0xfc190737,ChangeImagerToMontblancMovie_FW
0xfc19072f,ChangeImagerToMontblancWhole_FW
0xfc190723,ChangeImagerToOITA_XAVIER_FW
0xfc1906f7,ChangeImagerToRegularDrive_FW
0xfc19074b,ChangeImagerToRoadKing_FW
0xfc190777,ChangeImagerToRoadKingNepal_FW
0xfc19076f,ChangeImagerToRoadQueen_FW
0xfc190757,ChangeImagerToSpriteSunshine_FW
0xfc190717,ChangeImagerToSuperWideDraft_FW
0xfc19077b,ChangeImagerToSuperWideNepal_FW
0xfc19072b,ChangeImagerToUltraGhostQ_FW
0xfc190767,ChangeImagerToVeryFastMangoPudding_FW
0xfc190763,ChangeImagerToVeryFastWideDraft_FW
0xfc1906fb,ChangeImagerToWholeParallel_FW
0xfc1906ff,ChangeImagerToWholeParallelBP_FW
0xfc19070b,ChangeImagerToWideDraft_FW
0xfc190703,ChangeImagerToWideDraftFinancier_FW
0xfc39d74f,ChangeIrisSpeed_FW
0xfc39f031,ChangeParallelMode_FW
0xfc0bc57f,ChangePermission_FW
0xfc0bdd49,ChangePowerState_FW
0x010e78cd,ChangeSDPortVoltage_FW
0xfc4012d1,ChangeToISCloseControl_FW
0xfc23fbf9,ChangeUsmSpeed_FW
0xfc39de6f,ChangeZoomLensMagnificationToPoint_FW
0xfc39de67,ChangeZoomLensPointToMagnification_FW
0xfc4b43bf,ChargeStrobe_FW
0xfc4b43e1,ChargeStrobeForFA_FW
0x010e5363,CheckAllEventFlag
0x010e532d,CheckAnyEventFlag
0xfc382a0d,CheckAvs_FW
0xfc15c0af,CheckSumAll_FW
0xfc086d11,clear_param_FW
0xfc021003,ClearDefectTurnTable_FW
0xfc07eeeb,ClearDUIDFixFlag_FW
0xfc07ee9b,ClearDurianMode_FW
0x010e54c9,ClearEventFlag
0xfc07efa5,ClearFactoryMasterFlag_FW
0xfc07efb1,ClearFactoryMasterROMProtection_FW
0xfc07ee9b,ClearFactoryMode_FW
0xfc13b3b1,ClearImageDrive_FW
0xfc401525,ClearISCalcZData_FW
0xfc39f083,ClearISIComponent_FW
0xfc39f09b,ClearISZData_FW
0xfc0f238b,ClearNFCSystemArea_FW
0xfc382ddd,ClearSoundDevForRecEvent_FW
0xfc07e9b3,ClearWLANFactoryMode_FW
0xfc45cd05,ClearZoomCommonDriveParam_FW
0xfc45c8eb,ClearZoomDriveParam_FW
0xfc332981,Close
0xfc136db3,close
0xfc332981,Close_FW
0xfc0cc2c9,CloseConsole_FW
0xfc119275,closedir
0xfc39dbad,CloseMechaShutter_FW
0xfc39dbe9,CloseMechaShutterWithTiming_FW
0xfc4b479b,CloseMShutter_FW
0xfc0bc949,ComDiscovery_FW
0xfc08589d,connect_FW
0xfc0c59af,ConnectPtpIPService_FW
0xfc45c55d,ConvertAdjImgDrvModeToAdjImgDriveType_FW
0xfc45c533,ConvertAEIntegDrvTypeToAdjImgDriveType_FW
0xfc4b3f11,ConvertApexStdToApex_FW
0xfc4b3ef7,ConvertApexToApexStd_FW
0xfc4b428d,ConvertCxCyToWBGain_FW
0xfc4b4a5b,ConvertToPositionWithDistance_FW
0xfc4b4a47,ConvertToPositionWithDistanceAndZoomPoint_FW
0xfc4b36e1,ConvertTvToExposureTime_FW
0xfc3fbced,CorrectMvFrMem2MemAfterDefMark_FW
0xfc0cc155,CPrintf_FW
0xfc0cc18d,CPutChar_FW
0xfc0e3b31,CreateAdjustmentTableMirror_FW
0x010e5939,CreateBinarySemaphore
0x010e5b8b,CreateBinarySemaphoreStrictly
0xfc3210e7,CreateController_FW
0x010e5985,CreateCountingSemaphore_FW
0x010e5ba5,CreateCountingSemaphoreStrictly
0xfc0e3b39,CreateDefectTableMirror_FW
0x010e52b9,CreateEventFlag
0x010e5b71,CreateEventFlagStrictly
0xfc3096d3,CreateFADBGSingalID_FW
0xfc3fdb8d,CreateJumptable
0x010e5681,CreateMessageQueue
0x010e5b57,CreateMessageQueueStrictly
0xfc302665,CreateProxyOfEventProcedure_FW
0x010e6881,CreateRecursiveLock
0x010e5bbf,CreateRecursiveLockStrictly
0x010e27c5,createsemaphore_low
0x010e5089,CreateTask
0x010e5089,CreateTask_FW
0x010e1389,CreateTask_low
0x010e5b35,CreateTaskStrictly
0xfc0e438d,CreateUserSettingMirror_FW
0xfc020923,CrossDefDetect_FW
0xfc0209d1,CrossPickUpDetect_FW
0xfc32124f,CtrlMan_ChangeZOrder_FW
0xfc2c321b,CzDebugPrint_FW
0xfc2c3227,CzDebugPrintToFile_FW
0x010e5c8d,DebugAssert
0x010e5ca3,DebugAssert2
0xfc286e03,debugOvserverNotify_FW
0xfc286dd1,debugPrintOvserver_FW
0xfc286d8d,debugStartOvserver_FW
0xfc28691f,debugStopOvserver_FW
0xfc321159,DeleteController_FW
0xfc301c1d,DeleteDirectory_Fut
0x010e52f1,DeleteEventFlag
0xfc301bd3,DeleteFile_Fut
0x010e56e5,DeleteMessageQueue
0xfc30269d,DeleteProxyOfEventProcedure_FW
0x010e59bd,DeleteSemaphore
0x010e59bd,DeleteSemaphore_FW
0xfc4b46d7,DevelopStillPicture_FW
0xfc34fc49,DevelopTool.DevelopTest_FW
0xfc0cb0ff,DeviceUniqueIDCheckSum_FW
0xfc0bbe39,dhcpAddressing_FW
0xfc1415c3,DisableAcceleLogRead_FW
0xfc1415a1,DisableAcceleLogWrite_FW
0xfc2a978d,DisableDebugLogMode_FW
0xfc39f49d,DisableDISModeChange_FW
0xfc39d241,DisableFocusLens_FW
0xfc39d28d,DisableFocusLensGainLock_FW
0xfc39d393,DisableFocusLensPort_FW
0xfc39d29f,DisableFocusLensSlopeGain_FW
0xfc39d2b5,DisableFocusLensWaveLock_FW
0xfc39da27,DisableFocusPiCircuit_FW
0xfc0bddc9,DisableHDMIPower
0xfc3fbce3,DisableHeadDirectCapturePath_FW
0xfc14164d,DisableHvUpdate_FW
0xfc39d6ed,DisableIris_FW
0xfc1cb699,DisableIrisActuator_FW
0xfc39f10d,DisableISAutoGyroOffset_FW
0xfc39f0f9,DisableISDriveError
0xfc39f0f9,DisableISDriveError_FW
0xfc39d86d,DisableLensError_FW
0xfc39f505,DisableMacroIS_FW
0xfc39da13,DisableMechaCircuit_FW
0xfc23fcad,DisableUsmEncErrorDetect_FW
0xfc23fce5,DisableUsmEncLed_FW
0xfc23fd8d,DisableUsmEncLevelDetect_FW
0xfc23fd0d,DisableUsmEncPhaseDetect_FW
0xfc23fd25,DisableUsmEncPulsePeakMeasure_FW
0xfc23fccf,DisableUsmSpeedLog_FW
0xfc39ecf1,DisableUsmTfMeasure_FW
0xfc40362b,DisableVcmDacOut_FW
0xfc403651,DisableVcmObs_FW
0xfc40348d,DisableVcmOpenDrive_FW
0xfc403361,DisableVcmSettingWait_FW
0xfc4b53e1,DisableVcmSrAmpCorrect_FW
0xfc403469,DisableVcmSrAmplitudeComp_FW
0xfc403577,DisableVcmTravelTimeMeasure_FW
0xfc1cfbeb,DisableZoomActuatorSpeedControl_FW
0xfc45ce7f,DisableZoomDriveLog_FW
0xfc39da57,DisableZoomEncoderCircuit_FW
0xfc45cd39,DisableZoomEncPhaseDif_FW
0xfc39de49,DisableZoomLensEncoderPowerControl_FW
0xfc39de5d,DisableZoomLensResetEscapeMove_FW
0xfc39da3f,DisableZoomPiCircuit_FW
0xfc45cdc1,DisableZoomSpeedCont_FW
0xfc085967,disconnect_FW
0xfc0c59b5,DisconnectPtpIPService_FW
0xfc305c9f,DispCon_GetCvfGainAdjParameter_FW
0xfc305b69,DispCon_GetLcdGainAdjParameter_FW
0xfc305a11,DispCon_GetNTSCAdjParameter_FW
0xfc305a81,DispCon_GetPALAdjParameter_FW
0xfc305cf1,DispCon_SaveCvfGainAdjParameter_FW
0xfc305b9d,DispCon_SaveLcdGainAdjParameter_FW
0xfc305a07,DispCon_SaveNTSCAdjParameter_FW
0xfc305a77,DispCon_SavePALAdjParameter_FW
0xfc305bb1,DispCon_SetCvfGainAdjParameter_FW
0xfc305745,DispCon_SetDisplayType_FW
0xfc305b2b,DispCon_SetLcdGainAdjParameter_FW
0xfc3059a9,DispCon_SetMaxBackLightBrightness_FW
0xfc305a45,DispCon_SetNTSCAdjParameter_FW
0xfc305ab7,DispCon_SetPALAdjParameter_FW
0xfc305d03,DispCon_SetSSCGParameter_FW
0xfc3056a1,DispCon_ShowBitmapColorBar_FW
0xfc305691,DispCon_ShowBlackChart_FW
0xfc30553d,DispCon_ShowColorBar_FW
0xfc305759,DispCon_ShowColorChart_FW
0xfc3056db,DispCon_ShowCustomColorBar_FW
0xfc305ccb,DispCon_ShowCvfGainAdjParameter_FW
0xfc30559b,DispCon_ShowFiveStep_FW
0xfc305d69,DispCon_ShowHdChart_FW
0xfc305b93,DispCon_ShowLcdGainAdjParameter_FW
0xfc3058d1,DispCon_ShowNStepsChart_FW
0xfc305a39,DispCon_ShowNTSCAdjParameter_FW
0xfc305aab,DispCon_ShowPALAdjParameter_FW
0xfc305657,DispCon_ShowWhiteChart_FW
0xfc30576b,DispCon_ShowWhiteLine_FW
0xfc30599f,DispCon_TurnOffBackLight_FW
0xfc30598b,DispCon_TurnOffDisplay_FW
0xfc305995,DispCon_TurnOnBackLight_FW
0xfc305981,DispCon_TurnOnDisplay_FW
0xfc1da515,DispDev.Create_FW
0xfc1d9439,DispDev_EnableEventProc
0xfc1d9439,DispDev_EnableEventProc_FW
0xfc07e6d9,DisplayFactoryMode_FW
0xfc27675d,DoAELock
0xfc2763a1,DoAFLock
0xfc3fbcd3,DoMemToMemDarkSubtraction_FW
0xfc1d9557,Driver.Create_FW
0xfc1d9557,Driver_EnableEventProc_FW
0xfc4b5489,DriveVcmOpenDrive_FW
0x01106a34,dry_memcpy
0xfc06fbed,drysh_FW
0xfc07ea17,DummyUSBConnection_FW
0xfc1d99c9,Dump32_FW
0xfc1d99bf,Dump_FW
0xfc0e3617,DumpAdjMirror_FW
0xfc021215,DumpTransparentMemoryItem_FW
0xfc0f0421,E2LatOn_FW
0xfc1b579d,Edet.Create_FW
0xfc1b578d,Edet.Delete_FW
0xfc377a11,EdidDump_FW
0xfc377a0f,EdidView_FW
0xfc351e3d,EF.AdjPreFlash_FW
0xfc351e29,EF.FlashForColorTempEvaluation_FW
0xfc351e11,EF.FlashWithoutSync_FW
0xfc4a7119,EF.GetEFModExamDriveType_FW
0xfc351d77,EF.GetEFModGain_FW
0xfc351d6f,EF.GetEFY2_FW
0xfc351d01,EF.GetEFY_FW
0xfc13ad3f,EF.IsChargeFull_FW
0xfc4a7125,EF.IsIrisTypeKosaiShibori_FW
0xfc351e73,EF.SetChargeMode_FW
0xfc351ce5,EF.SetChargeOnTime_FW
0xfc351cd7,EF.SetEFChargeTimeOut_FW
0xfc351e2d,EF.SetMainFlashTime_FW
0xfc351c95,EF.StartEFCharge_FW
0xfc351dbb,EF.StartInternalMainFlash_FW
0xfc351d8d,EF.StartInternalPreFlash_FW
0xfc351ccd,EF.StopEFCharge_FW
0xfc1e0ea3,EFUSE_ReadData_FW
0xfc1415b9,EnableAcceleLogRead_FW
0xfc141597,EnableAcceleLogWrite_FW
0xfc2a9783,EnableDebugLogMode_FW
0xfc39f4a7,EnableDISModeChange_FW
0xfc39d20f,EnableFocusLens_FW
0xfc39d277,EnableFocusLensGainLockWithVoltage_FW
0xfc39d389,EnableFocusLensPort_FW
0xfc39d295,EnableFocusLensSlopeGain_FW
0xfc39d2a7,EnableFocusLensWaveLock_FW
0xfc39da1d,EnableFocusPiCircuit_FW
0xfc0bdd99,EnableHDMIPower
0xfc3fbce1,EnableHeadDirectCapturePath_FW
0xfc141643,EnableHvUpdate_FW
0xfc39d6d3,EnableIris_FW
0xfc1cb67f,EnableIrisActuator_FW
0xfc39f103,EnableISAutoGyroOffset_FW
0xfc39f0ef,EnableISDriveError_FW
0xfc39d863,EnableLensError_FW
0xfc39f4fb,EnableMacroIS_FW
0xfc39da09,EnableMechaCircuit_FW
0xfc23fca9,EnableUsmEncErrorDetect_FW
0xfc23fcd9,EnableUsmEncLed_FW
0xfc23fd83,EnableUsmEncLevelDetect_FW
0xfc23fd01,EnableUsmEncPhaseDetect_FW
0xfc23fd19,EnableUsmEncPulsePeakMeasure_FW
0xfc23fcc3,EnableUsmSpeedLog_FW
0xfc39ece7,EnableUsmTfMeasure_FW
0xfc403621,EnableVcmDacOut_FW
0xfc403647,EnableVcmObs_FW
0xfc403483,EnableVcmOpenDrive_FW
0xfc403357,EnableVcmSettingWait_FW
0xfc4b51f7,EnableVcmSrAmpCorrect_FW
0xfc40345f,EnableVcmSrAmplitudeComp_FW
0xfc40356d,EnableVcmTravelTimeMeasure_FW
0xfc1cfbe1,EnableZoomActuatorSpeedControl_FW
0xfc45d217,EnableZoomDriveLog_FW
0xfc39da4d,EnableZoomEncoderCircuit_FW
0xfc45cd21,EnableZoomEncPhaseDif_FW
0xfc39de3f,EnableZoomLensEncoderPowerControl_FW
0xfc39de53,EnableZoomLensResetEscapeMove_FW
0xfc39da35,EnableZoomPiCircuit_FW
0xfc45cda7,EnableZoomSpeedCont_FW
0xfc1b5ee7,EngApp.Create_FW
0xfc1da99d,EngApp.CreatePub_FW
0xfc1b5ea9,EngApp.Delete_FW
0xfc021081,EngDrvBits_FW
0xfc021075,EngDrvIn_FW
0xfc021065,EngDrvOut_FW
0xfc337de1,EngDrvRead
0xfc02107b,EngDrvRead_FW
0xfc021093,EngDrvReadDump_FW
0xfc1da961,EngineDriver.Create_FW
0xfc333925,EpilogFile_FW
0xfc33396b,EpilogMenu_FW
0xfc3337f9,EpilogShow_FW
0xfc0e35fb,EraseAdjustmentArea_FW
0xfc0fe7b5,EraseLogSector_FW
0xfc0e21ab,EraseRom_FW
0xfc1d9541,EraseSignature_FW
0xfc0bc5db,ErrorTest_Disconnect_FW
0xfc0bc591,ErrorTest_Succession_FW
0xfc39c8f9,EscapeFocusLens_FW
0xfc05efe7,exception_handler_DataAbort
0xfc05f045,exception_handler_FIQ
0xfc05f1a1,exception_handler_IRQ
0xfc05efd1,exception_handler_PrefetchAbort
0xfc05effd,exception_handler_SupervisorCall
0xfc05efad,exception_handler_UndefinedInstruction
0xfc3a46c9,exec_FW
0xfc382a01,ExecuteAvs_FW
0xfc14a18b,Executedccd_FW
0xfc020ebf,ExecuteDefectRec_FW
0xfc020ee9,ExecuteDefectRecAndSaveImage_FW
0xfc020f6b,ExecuteDefectRecAndSaveImageWithGrade_FW
0xfc020f3d,ExecuteDefectRecWithGrade_FW
0xfc149c47,ExecuteDigicon_FW
0xfc302105,ExecuteEventProcedure
0xfc302149,ExecuteEventProcedure_FW
0xfc4b4423,ExecuteInternalPreFlash_FW
0xfc1a97d3,ExecuteResetFactory_FW
0xfc1a97c1,ExecuteResetFactoryWithRomWrite_FW
0xfc15b365,ExecuteShutDownPropertyService_FW
0xfc14a2f5,ExecuteSubCameraTestRec_FW
0xfc14a2e7,ExecuteTestRec_FW
0xfc14a2f9,ExecuteTestRecCF_FW
0xfc14a697,ExecuteTestRecDevelopProcess_FW
0xfc14a2f9,ExecuteTestRecSD_FW
0xfc14a343,ExecuteTestRecSw1_FW
0xfc14a333,ExecuteTestRecWithInteg_FW
0x010e526b,ExitTask
0x010e526b,ExitTask_FW
0xfc0712b7,ExMem.AllocCacheable_FW
0xfc0711b7,ExMem.AllocUncacheable_FW
0xfc07130d,ExMem.FreeCacheable_FW
0xfc071273,ExMem.FreeUncacheable_FW
0xfc070d21,ExMem.View_FW
0xfc07127f,exmem_alloc
0xfc0712bf,exmem_free
0xfc06a37b,ExMem_FW
0xfc071189,exmem_ualloc
0xfc071243,exmem_ufree
0xfc174b77,ExpCtrlTool.SetExpMode_FW
0xfc174ba9,ExpCtrlTool.SoundDevTest_FW
0xfc30265f,ExportToEventProcedure_FW
0xfc1da4fb,FA.Create_FW
0xfc1da4ef,FA.Delete_FW
0xfc309749,FADBGPrintf_FW
0xfc3096db,FADBGSingal_FW
0xfc309803,FAPrintf_FW
0xfc301c7f,Fclose_Fut
0xfc301c7f,Fclose_Fut_FW
0xfc301d5d,Fgets_Fut
0xfc1c75f9,File.ClearExifInfo_FW
0xfc1c770f,File.Create_FW
0xfc1c76cb,File.Delete_AllImg_FW
0xfc1c79e9,file_counter_var_init
0xfc3fbfaf,FixAEWithCompensation_FW
0xfc39f019,FixISStatus_FW
0xfc1ef531,FmtMenu_ExecuteQuickFormat_FW
0xfc3fbf3b,FocusAEWithCompensation_FW
0xfc301c57,Fopen_Fut
0xfc301c57,Fopen_Fut_FW
0xfc0bd185,fprintSNR_FW
0xfc0bd259,fprintWPSEThroughput_FW
0xfc301cf1,Fread_Fut
0xfc301cf1,Fread_Fut_FW
0xfc337f4f,free
0xfc3a4695,FreeMemory_FW
0xfc16cbad,FreeUncacheableMemory
0xfc301d8f,Fseek_Fut
0xfc301d8f,Fseek_Fut_FW
0xfc301d27,Fwrite_Fut
0xfc301d27,Fwrite_Fut_FW
0xfc1198c9,get_canon_mode_list
0xfc2dd217,get_current_exp
0xfc119805,get_dial_hw_position
0xfc30471b,get_displaytype
0xfc331fb9,get_fstype
0xfc2d79cf,get_playrec_mode
0xfc1b0fd9,GetAcceleHvPosition_FW
0xfc141565,GetAccelerometerDataWithCorrect_FW
0xfc3829f3,GetAccelerometerTemperature_FW
0xfc39f5df,GetAccelX_atMechaCpu_FW
0xfc39f5f1,GetAccelY_atMechaCpu_FW
0xfc39f603,GetAccelZ_atMechaCpu_FW
0xfc0e1773,GetAdChValue
0xfc0e1773,GetAdChValue_FW
0xfc38299d,GetAdjAcceleration_FW
0xfc3829f7,GetAdjAccelerationDataWithCorrect_FW
0xfc3ffba1,GetAdjAFInteg_FW
0xfc0e437d,GetAdjDataAreaAddress_FW
0xfc3829d7,GetAdjProtractorAngle_FW
0xfc0e364f,GetAdjTableMapVersion_FW
0xfc0e3659,GetAdjTableValueVersion_FW
0xfc0e362d,GetAdjTableVersion_FW
0xfc0e4369,GetAdjustmentOffset_FW
0xfc0e176d,GetAdVBattBottom_FW
0xfc1c1421,GetAEIntegralServiceMode_FW
0xfc1c10e5,GetAEIntegralValueWithFix_FW
0xfc1c141b,GetAEIntegValueBit_FW
0xfc1c1043,GetAEIntegWinData_FW
0xfc1c104d,GetAEIntegWinDataWithMode_FW
0xfc1c118d,GetAllAEIntegralAllValueWithFix_FW
0xfc3829fb,GetAoriAccelerationData_FW
0xfc073355,GetBatteryCoverClose_FW
0xfc143bc5,GetBatteryTemperature
0xfc143bc5,GetBatteryTemperature_FW
0xfc383141,GetBatteryVoltage_FW
0xfc15bfe9,GetBuildDate_FW
0xfc15bff5,GetBuildTime_FW
0xfc382c8d,GetCameraInformationData_FW
0xfc143b69,GetCCDTemperature
0xfc143b69,GetCCDTemperature_FW
0xfc4b4827,GetCdsGainValue_FW
0xfc4b48bb,GetCdsPreGainReg_FW
0xfc0cc1a3,GetCh_FW
0xfc15c187,GetChipVersion_FW
0xfc0bc9e1,getCigUrl_FW
0xfc3fd0c7,GetContinuousMovieJpegVRAMData_FW
0xfc3fcb0d,GetContinuousVRAMData_FW
0xfc3fd013,GetContinuousVRAMDataWithRingBuffer_FW
0xfc0876df,getCountry_FW
0xfc1c1733,GetCrawDataAddr_FW
0xfc3fbbf7,GetCrwImageInfo_FW
0xfc3fbccb,GetCrwInfoData_FW
0xfc0bbe11,getCurCH_FW
0xfc087691,getCurCHWidth_FW
0xfc45c50d,GetCurrentAdjImgDriveType_FW
0xfc1c1ce3,GetCurrentAvCoefficient_FW
0xfc14e00d,GetCurrentAvValue
0xfc14e00d,GetCurrentAvValue_FW
0xfc2fe14b,GetCurrentCaptureModeType_FW
0xfc382c4f,GetCurrentCcdTemp_FW
0xfc4b48cd,GetCurrentDriveBaseSvValue_FW
0xfc16d78f,GetCurrentExposureTime_FW
0xfc2fa943,GetCurrentFocusLensPosition_FW
0xfc2fa943,GetCurrentFocusPosition_FW
0xfc45c519,GetCurrentImgDrvMode_FW
0xfc14e17b,GetCurrentIrisPosition_FW
0xfc309b19,GetCurrentMaximumLogSize_FW
0xfc382c67,GetCurrentOptTemp_FW
0xfc16d4e3,GetCurrentShutterSpeed
0xfc16d4e3,GetCurrentShutterSpeed_FW
0xfc2fa8f3,GetCurrentTargetDistance_FW
0xfc45c7df,GetCurrentZoomLensDirection_FW
0xfc2edc7f,GetCurrentZoomLensPoint_FW
0xfc2eda89,GetCurrentZoomLensPosition_FW
0xfc2edc7f,GetCurrentZoomPoint_FW
0xfc2eda89,GetCurrentZoomPosition_FW
0xfc0bca33,getCWSStatus_FW
0xfc39c835,GetCZFramingAssistAutoHighSpeed_FW
0xfc39c839,GetCZFramingAssistAutoLowSpeed_FW
0xfc39c831,GetCZFramingAssistStillSpeed_FW
0xfc39c827,GetCZMovieDefaultSpeed_FW
0xfc39c81b,GetCZMovieHighSpeed_FW
0xfc39c81f,GetCZMovieLowSpeed_FW
0xfc39c823,GetCZStillDefaultSpeed_FW
0xfc39c813,GetCZStillHighSpeed_FW
0xfc39c817,GetCZStillLowSpeed_FW
0xfc18aa8d,GetDarkFixedFocusPosition_FW
0xfc1d9941,GetDateAndTime_FW
0xfc3fd587,GetDay_FW
0xfc14a24b,GetdccdFilterValue_FW
0xfc14a1e7,GetdccdImage_FW
0xfc0e3fcb,GetDCPAdjOffset_FW
0xfc020c39,GetDefectAllResultData_FW
0xfc020be7,GetDefectCrawInfo_FW
0xfc020cf9,GetDefectHistgramInfo_FW
0xfc020c69,GetDefectPartResultData_FW
0xfc02100d,GetDefectTurnTableParam_FW
0xfc020d1d,GetDefectTvAdj_FW
0xfc07334d,GetDialEventId_FW
0xfc2c1a81,GetDISModeParameter_FW
0xfc39f489,GetDISModeParamType_FW
0xfc3a15fd,GetDramDensity_FW
0xfc3a15e5,GetDramManufactureId_FW
0xfc3a15ed,GetDramRevision_FW
0xfc3a15f5,GetDramRfu_FW
0xfc3a1605,GetDramTypeError_FW
0xfc33201f,GetDrive_ClusterSize
0xfc332523,GetDrive_FreeClusters
